0	168296489
1	1080098209
2	1071015522
3	908906131
4	1800016920
5	52368810
6	1954685219
7	1479671560
8	904237896
9	560764359
10	642285165
11	429987887
12	1696011786
13	1968874460
14	883834203
15	909247913
16	1609126425
17	1533240004
18	740934740
19	1440066229
20	1222614360
21	704686513
22	202950065
23	1474378497
24	1640542602
25	804135772
26	1797019171
27	121700504
28	193479225
29	776973088
30	456236414
31	361775714
32	1857071298
33	1527251936
34	1270681845
35	1509604570
36	1579620746
37	1077883416
38	841792482
39	336374994
40	1638647776
41	1484077647
42	766362881
43	1187175914
44	1305468459
45	1650197085
46	2096423827
47	767111237
48	1035953441
49	689874919
50	59693818
51	111084153
52	1394561433
53	262643883
54	1585462650
55	887620387
56	1066779656
57	1234998173
58	1009320891
59	1260258881
60	2011971262
61	1465557305
62	1622034595
63	1721558912
64	845325593
65	745232792
66	1083679834
67	277462692
68	1823116208
69	1925472316
70	613837686
71	1314280336
72	1262066315
73	1380200568
74	353972602
75	420051127
76	882914005
77	302912781
78	1187162364
79	1918867446
80	992787701
81	1246856182
82	2029951600
83	239865486
84	1509500065
85	1467930602
86	1127485873
87	428796073
88	555445128
89	2136806764
90	1689054954
91	419932742
92	1454880421
93	1163605901
94	2141491654
95	152722366
96	1908838693
97	1077687840
98	430185058
99	1584471254
100	855676508
101	1044022745
102	751267942
103	2117742823
104	276739665
105	1105240545
106	390310302
107	1159653670
108	1408153326
109	1577472666
110	931037468
111	253457379
112	676845200
113	813505420
114	493322865
115	38861618
116	133952375
117	1620808738
118	467657691
119	689397503
120	1610131854
121	9228998
122	1109330245
123	917528627
124	1172834899
125	1103338251
126	1070250994
127	934189945
128	33542443
129	1500436052
130	371177551
131	889218951
132	396975149
133	1122445493
134	859478126
135	673714814
136	80202390
137	1249788429
138	1833368484
139	1488355717
140	679777447
141	616922305
142	1741813096
143	1356622648
144	1430427725
145	87652314
146	1395484266
147	1564380100
148	1708461052
149	1863141957
150	106293955
151	1171109259
152	1872370955
153	1215624200
154	2088637886
155	897722207
156	171478803
157	1011405232
158	1831912152
159	205021246
160	364357637
161	55606055
162	1094240197
163	761332786
164	1178051548
165	1953718324
166	1435047601
167	1258253939
168	1056023105
169	1120932437
170	599126008
171	1735800552
172	1737854742
173	193455456
174	944939552
175	1020798820
176	281107770
177	192940170
178	437695272
179	1989568823
180	2056082128
181	543989228
182	1013194434
183	1780969435
184	1759613428
185	954348672
186	531207994
187	1931092232
188	1965753905
189	215636498
190	2136113478
191	182627894
192	271242553
193	1082870028
194	943960680
195	1449294102
196	889104704
197	231524633
198	560064393
199	1945127809
200	1352457071
201	1159190401
202	1533444713
203	942828165
204	1352645857
205	330900618
206	1963626985
207	1633753628
208	523840788
209	253838610
210	1475838803
211	432439268
212	797827838
213	341549589
214	65925056
215	409957618
216	1295898261
217	597133050
218	193566202
219	1114168518
220	812769549
221	182196033
222	1296796412
223	1084012102
224	1265066061
225	93273445
226	385822556
227	6687117
228	324798078
229	945886949
230	1951814926
231	1677255149
232	2105077350
233	1337775991
234	472599667
235	1310239560
236	1668676609
237	288743004
238	796509540
239	45033750
240	542581614
241	124864695
242	477473018
243	1340409452
244	466414284
245	543398074
246	1750367071
247	1762312545
248	1140531125
249	1943933273
250	728997416
251	1953300674
252	2126129306
253	2025793828
254	889829128
255	1243711719
256	2119067273
257	1275651685
258	1250398836
259	296381704
260	74054986
261	1054730114
262	1973636853
263	31648689
264	245022458
265	298752872
266	1341888249
267	1913699067
268	587495877
269	2138397789
270	1958732817
271	1130077491
272	115778836
273	288722188
274	323003296
275	582193120
276	832120262
277	2073370367
278	197022017
279	1972651387
280	1869819992
281	926019433
282	1778468413
283	1848465651
284	804329614
285	520813894
286	944693722
287	775913239
288	1796465579
289	47608911
290	1072294943
291	1870520565
292	1102339025
293	898448149
294	1902169254
295	1347361483
296	1197201021
297	1096573855
298	1113576903
299	1784696898
300	1087487996
301	924826072
302	767290742
303	1203266832
304	1213548260
305	1090294038
306	1785459952
307	2045668523
308	1016180757
309	1982481970
310	1870836262
311	738517101
312	761017755
313	1501821028
314	439499104
315	1565347369
316	2022634922
317	1384192827
318	193776961
319	1671616853
320	1431801738
321	1266071904
322	1394653770
323	386657115
324	17036405
325	1149339377
326	1734018599
327	1214237427
328	98429584
329	700111854
330	851450677
331	1185917581
332	1624937926
333	1618741419
334	241700765
335	691002539
336	561551809
337	2027160718
338	589187414
339	1577732566
340	1862159040
341	312540028
342	168766020
343	475693147
344	1814361056
345	608265124
346	2041040517
347	1689512330
348	1992457951
349	87333830
350	1213645535
351	1276776041
352	1353405734
353	460815658
354	1663433157
355	1370442140
356	1610155035
357	1249968108
358	437195919
359	1708584619
360	1950079962
361	1288646596
362	747018552
363	1427534240
364	759904368
365	988719318
366	2118536779
367	1321456177
368	868396388
369	560240545
370	751705096
371	583071780
372	872780574
373	920471116
374	1058764927
375	539657982
376	1528736240
377	952321796
378	81686665
379	1373710544
380	1039655626
381	1295332200
382	503002937
383	245577713
384	1756147858
385	18952446
386	1616019853
387	1218819245
388	1268920554
389	2053215772
390	779920217
391	1071516868
392	1194378720
393	1526938769
